seller_state,product_category_name,total_orders,total_items,total_sales,avg_order_value
PR,ferramentas_jardim,5,5,6.5902598385563715,4.980821926122271
PR,informatica_acessorios,3,3,6.724000695896299,5.625388407228189
PR,construcao_ferramentas_construcao,1,1,5.326710441049254,5.326710441049254
RJ,relogios_presentes,1,1,4.853669544564609,4.853669544564609
RJ,beleza_saude,1,1,3.784189633918261,3.784189633918261
RJ,perfumaria,1,1,4.060443010546419,4.060443010546419
RJ,relogios_presentes,1,1,6.734377606149486,6.734377606149486
RJ,relogios_presentes,1,1,7.038142985399158,7.038142985399158
RJ,beleza_saude,10,10,7.1448175144335515,4.8422324214395065
RJ,climatizacao,1,1,4.617592705986649,4.617592705986649
RJ,perfumaria,5,5,6.071176430834541,4.461738518400441
RJ,bebes,2,2,4.762857461823685,4.06971028126374
RJ,bebes,1,1,4.327570448877823,4.327570448877823
RJ,beleza_saude,4,4,6.669637674024186,5.283343312904295
RJ,beleza_saude,3,3,5.483177365436638,4.384565076768529
RJ,brinquedos,5,5,6.713235627004493,5.103797714570392
RJ,esporte_lazer,1,1,3.6514371586380663,3.6514371586380663
RJ,esporte_lazer,1,1,4.354655437877749,4.354655437877749
RJ,esporte_lazer,1,1,6.471727865291332,6.471727865291332
RJ,esporte_lazer,2,2,5.778456952981663,5.085309772421717
RJ,esporte_lazer,1,1,6.291717276733615,6.291717276733615
RJ,relogios_presentes,1,1,3.660737148167656,3.660737148167656
RJ,relogios_presentes,6,17,7.661291759554866,4.82807841549865
RJ,telefonia,1,1,4.444296960400006,4.444296960400006
RJ,utilidades_domesticas,1,1,4.769667157869494,4.769667157869494
RJ,beleza_saude,1,1,2.7954503913830435,2.7954503913830435
RJ,informatica_acessorios,3,3,6.111467339502679,5.012855050834569
RJ,perfumaria,2,2,5.64456311499623,4.951415934436285
RJ,relogios_presentes,2,2,5.132675920005281,4.439528739445335
RJ,alimentos,1,1,3.788951007838152,3.788951007838152
RJ,esporte_lazer,3,3,5.944818333034211,4.846206044366101
RJ,beleza_saude,2,2,7.160496466735291,6.467349286175345
RJ,cama_mesa_banho,1,1,4.189806245700679,4.189806245700679
RN,livros_interesse_geral,2,3,4.842689903246808,3.7440776145786985
RO,automotivo,1,1,5.1092128574572495,5.1092128574572495
RS,cool_stuff,1,1,5.765535870931683,5.765535870931683
RS,papelaria,5,6,6.606893399862618,4.815133930634563
RS,eletroportateis,2,2,7.703616977633879,7.0104697970739345
RS,moveis_cozinha_area_de_servico_jantar_e_jardim,1,1,6.030589101792032,6.030589101792032
RS,utilidades_domesticas,1,1,5.402181763578325,5.402181763578325
RS,pet_shop,1,2,5.745627945246095,5.05248076468615
RS,casa_construcao,1,1,6.109069789182246,6.109069789182246
RS,cool_stuff,1,1,5.544864895641263,5.544864895641263
RS,informatica_acessorios,2,3,7.163327297515685,6.064715008847575
RS,bebidas,1,1,4.034240638152395,4.034240638152395
RS,agro_industria_e_comercio,1,1,6.9051218144563355,6.9051218144563355
RS,fashion_bolsas_e_acessorios,1,1,3.8086604924329928,3.8086604924329928
RS,informatica_acessorios,1,1,4.591375474965902,4.591375474965902
RS,informatica_acessorios,1,1,5.278267708742333,5.278267708742333
RS,utilidades_domesticas,1,1,4.706823839714591,4.706823839714591
RS,beleza_saude,1,1,6.087206451887485,6.087206451887485
RS,cool_stuff,2,2,5.861868258936908,5.168721078376963
RS,beleza_saude,1,1,4.07753744390572,4.07753744390572
SC,automotivo,1,1,3.5553480614894135,3.5553480614894135
SC,informatica_acessorios,2,2,4.825910852685991,4.132763672126045
SC,moveis_escritorio,1,1,4.3527265489623295,4.3527265489623295
SC,papelaria,1,1,4.09933210373314,4.09933210373314
SC,relogios_presentes,1,1,4.76080547751954,4.76080547751954
SC,cama_mesa_banho,9,9,6.958068092855726,4.760843515519507
SC,esporte_lazer,2,2,4.949893998807069,4.256746818247124
SC,esporte_lazer,1,1,5.003946305945459,5.003946305945459
SC,beleza_saude,1,1,4.931086908669788,4.931086908669788
SC,utilidades_domesticas,3,5,7.4025368830284455,5.793098970594345
SC,beleza_saude,1,1,4.160444363926624,4.160444363926624
SC,instrumentos_musicais,4,4,5.945446786274408,4.559152425154518
SC,beleza_saude,2,2,5.597050648811833,4.903903468251888
SC,cama_mesa_banho,6,10,7.467279634166284,5.1646945411722385
SC,esporte_lazer,3,3,6.228589895942611,5.129977607274501
SC,esporte_lazer,1,1,5.467933550844437,5.467933550844437
SC,relogios_presentes,4,4,7.776639888459022,6.390345527339131
SC,bebes,1,1,4.456089962973938,4.456089962973938
SC,telefonia,2,2,5.348725269091882,4.655578088531937
SC,cama_mesa_banho,1,1,5.926205766645928,5.926205766645928
SC,fashion_roupa_masculina,1,1,5.214120207747281,5.214120207747281
SC,bebes,1,1,5.412181622697084,5.412181622697084
SC,beleza_saude,3,4,5.041746289121308,3.6554519280014177
SC,perfumaria,2,2,6.679259932324515,5.98611275176457
SE,industria_comercio_e_negocios,1,1,5.984263683004597,5.984263683004597
SP,utilidades_domesticas,1,1,4.507116245512703,4.507116245512703
SP,moveis_decoracao,1,1,5.394536224288579,5.394536224288579
SP,fashion_bolsas_e_acessorios,2,2,4.733475446141015,4.04032826558107
SP,informatica_acessorios,1,2,5.039287536669418,4.346140356109473
SP,esporte_lazer,7,8,6.642551988290783,4.5631104466109464
SP,informatica_acessorios,1,1,4.53141599739943,4.53141599739943
SP,papelaria,1,1,4.189806245700679,4.189806245700679
SP,eletroportateis,2,2,6.473504819442219,5.780357638882274
SP,beleza_saude,2,2,4.505128831807865,3.81198165124792
SP,beleza_saude,1,1,4.43366986782572,4.43366986782572
SP,beleza_saude,1,1,4.213460043112263,4.213460043112263
SP,construcao_ferramentas_jardim,4,4,5.880923971408613,4.494629610288723
SP,esporte_lazer,1,1,3.925728652484258,3.925728652484258
SP,fashion_underwear_e_moda_praia,1,1,5.150571134393773,5.150571134393773
SP,flores,2,2,4.354398467556408,3.661251286996462
SP,moveis_decoracao,2,2,5.158020281009314,4.464873100449369
SP,beleza_saude,1,1,4.318421011584911,4.318421011584911
SP,relogios_presentes,5,5,7.612005591011745,6.002567678577645
SP,bebes,1,1,3.9871304779149512,3.9871304779149512
SP,automotivo,1,1,3.4657359027997265,3.4657359027997265
SP,eletronicos,2,2,4.1260047149499695,3.432857534390024
SP,beleza_saude,2,3,5.220734131889657,4.122121843221548
SP,eletrodomesticos,2,2,4.006423680849631,3.313276500289685
SP,telefonia,1,1,3.9899095440852173,3.9899095440852173
SP,pet_shop,2,2,6.056994763852875,5.36384758329293
SP,eletronicos,2,2,5.762617260377094,5.069470079817148
SP,esporte_lazer,1,1,5.70813963509761,5.70813963509761
SP,ferramentas_jardim,1,1,3.6888794541139363,3.6888794541139363
SP,livros_importados,2,2,5.534456113357058,4.841308932797112
SP,papelaria,73,76,9.140405985974938,4.8096726456886065
SP,relogios_presentes,1,1,3.9267145541711357,3.9267145541711357
SP,beleza_saude,2,2,5.258744591428213,4.565597410868269
SP,cool_stuff,1,1,5.647459006269912,5.647459006269912
SP,ferramentas_jardim,1,2,5.031352535684977,4.338205355125032
SP,automotivo,1,1,3.7445506514843974,3.7445506514843974
SP,beleza_saude,3,3,6.884353582800518,5.785741294132408
SP,pet_shop,1,1,5.538436022068208,5.538436022068208
SP,consoles_games,2,3,4.8342958089798485,3.7356835203117384
SP,beleza_saude,4,4,5.935000010126855,4.548705649006965
SP,eletrodomesticos,1,1,4.138201945285878,4.138201945285878
SP,beleza_saude,7,7,7.046899639388456,5.100989490333143
SP,brinquedos,1,1,6.428654394910388,6.428654394910388
SP,fashion_underwear_e_moda_praia,2,2,4.967310169357882,4.274162988797936
SP,moveis_decoracao,2,2,4.219507705176107,3.5263605246161616
SP,relogios_presentes,2,2,5.108729473762037,4.415582293202092
SP,telefonia,1,1,5.956225895015272,5.956225895015272
SP,livros_interesse_geral,7,7,6.512294955690042,4.566384806634728
SP,papelaria,1,1,4.143293443953964,4.143293443953964
SP,audio,2,2,6.061899711323884,5.368752530763938
SP,relogios_presentes,14,14,8.468181502712058,5.829124173096798
SP,Unknown,23,23,8.052392005961526,4.916897790032376
SP,automotivo,7,8,7.43796579574666,5.3585242540668245
SP,fashion_bolsas_e_acessorios,1,1,3.6184569898173904,3.6184569898173904
SP,moveis_decoracao,2,2,5.207954926467646,4.5148077459077
SP,utilidades_domesticas,2,2,5.442417710521793,4.749270529961848
SP,automotivo,1,1,3.883417748417812,3.883417748417812
SP,bebes,1,1,3.676047475298558,3.676047475298558
SP,bebes,2,2,4.496359280129911,3.8032120995699663
SP,brinquedos,1,1,4.041295341132285,4.041295341132285
SP,cama_mesa_banho,2,2,5.94515879423147,5.252011613671526
SP,cama_mesa_banho,8,8,6.294620036391577,4.215178494711741
SP,cama_mesa_banho,7,7,5.995854895409275,4.049944746353962
SP,cama_mesa_banho,2,2,4.933538243711289,4.2403910631513435
SP,cama_mesa_banho,6,7,6.771190719525911,4.825280570470597
SP,cama_mesa_banho,1,1,4.083620598859125,4.083620598859125
SP,cama_mesa_banho,3,3,6.8458160434396085,5.7472037547714985
SP,cama_mesa_banho,11,14,6.745812653977257,4.106755324361999
SP,cama_mesa_banho,1,1,3.7975096186393853,3.7975096186393853
SP,cama_mesa_banho,2,2,5.600419961661048,4.907272781101103
SP,cama_mesa_banho,5,5,6.143928090234451,4.53449017780035
SP,cama_mesa_banho,5,5,5.589792237238514,3.9803543248044133
SP,cama_mesa_banho,23,26,8.312905741152168,5.054809203130686
SP,cama_mesa_banho,1,1,5.229610168538246,5.229610168538246
SP,casa_conforto,1,1,4.13660552093661,4.13660552093661
SP,moveis_decoracao,2,3,5.436469317930779,4.337857029262669
SP,moveis_decoracao,4,6,5.8630912571410825,4.071331787913028
SP,moveis_decoracao,5,6,6.247907468823118,4.456147999595062
SP,utilidades_domesticas,2,2,4.340553386467307,3.647406205907361
SP,construcao_ferramentas_construcao,1,3,6.73268735089949,5.634075062231381
SP,esporte_lazer,1,1,5.190732155868099,5.190732155868099
SP,perfumaria,1,1,4.832465108424777,4.832465108424777
SP,utilidades_domesticas,1,1,4.6913478822291435,4.6913478822291435
SP,brinquedos,2,2,4.688775769842889,3.995628589282943
SP,utilidades_domesticas,1,1,4.191168746857641,4.191168746857641
SP,eletroportateis,1,1,5.75165157986039,5.75165157986039
SP,portateis_casa_forno_e_cafe,1,1,5.953580939630349,5.953580939630349
SP,informatica_acessorios,1,1,4.357733942104837,4.357733942104837
SP,automotivo,1,1,5.070538086829299,5.070538086829299
SP,fashion_bolsas_e_acessorios,1,1,5.361245216250509,5.361245216250509
SP,moveis_escritorio,18,24,8.366260993382138,5.188207163034193
SP,moveis_escritorio,2,3,6.618698929310521,5.520086640642411
SP,moveis_sala,1,1,4.811940423184356,4.811940423184356
SP,moveis_sala,1,1,4.321081649046441,4.321081649046441
SP,bebes,11,12,7.42074655602731,4.935839906239309
SP,cool_stuff,1,1,4.564556503102795,4.564556503102795
SP,informatica_acessorios,1,1,5.031287233827117,5.031287233827117
SP,eletroportateis,2,2,4.8439508380817005,4.150803657521755
SP,Unknown,1,1,4.316687793365541,4.316687793365541
SP,construcao_ferramentas_construcao,1,1,3.5145260669691587,3.5145260669691587
SP,eletronicos,4,6,6.0928245714604,4.301065102232345
SP,livros_interesse_geral,1,1,3.126321843257593,3.126321843257593
SP,telefonia,1,1,4.608564419056107,4.608564419056107
SP,utilidades_domesticas,4,4,5.818984404344884,4.432690043224994
SP,moveis_decoracao,3,6,5.986125318762377,4.194365849534322
SP,brinquedos,1,1,5.829327897473125,5.829327897473125
SP,automotivo,1,2,4.700480365792417,4.007333185232471
SP,esporte_lazer,13,14,7.562551368158159,4.9234940385429
SP,Unknown,1,1,5.909305017213009,5.909305017213009
SP,utilidades_domesticas,2,2,4.883937641050299,4.190790460490353
SP,utilidades_domesticas,1,1,6.261644344423621,6.261644344423621
SP,Unknown,1,4,6.042917828696898,4.656623467577007
SP,Unknown,1,1,3.6430972614588084,3.6430972614588084
SP,automotivo,1,1,5.292751908075155,5.292751908075155
SP,bebes,4,4,5.956225895015272,4.5699315338953825
SP,casa_construcao,1,2,7.095346261268867,6.402199080708922
SP,fashion_bolsas_e_acessorios,7,7,5.810991281171645,3.8650811321163316
SP,moveis_decoracao,1,1,5.058536174080804,5.058536174080804
SP,moveis_sala,1,1,4.319619174545265,4.319619174545265
SP,pet_shop,1,1,5.265122461690396,5.265122461690396
SP,utilidades_domesticas,1,1,4.720282993088596,4.720282993088596
SP,utilidades_domesticas,1,1,6.0947203494097515,6.0947203494097515
SP,utilidades_domesticas,1,1,5.319344733740112,5.319344733740112
SP,casa_construcao,1,1,4.161224091061645,4.161224091061645
SP,construcao_ferramentas_seguranca,1,1,5.342573457802574,5.342573457802574
SP,brinquedos,1,1,4.712498763740616,4.712498763740616
SP,beleza_saude,2,4,5.204995209316664,3.818700848196773
SP,esporte_lazer,1,1,3.5876769486047735,3.5876769486047735
SP,cama_mesa_banho,1,1,5.306533521319377,5.306533521319377
SP,brinquedos,1,1,4.530446639792155,4.530446639792155
SP,cama_mesa_banho,1,1,3.8860896234016415,3.8860896234016415
SP,moveis_decoracao,1,1,4.867534450455582,4.867534450455582
SP,papelaria,4,6,5.561719553725808,3.7699600844977534
SP,moveis_escritorio,2,2,6.522489778186687,5.8293425976267415
SP,informatica_acessorios,2,2,6.3237135928848875,5.630566412324942
SP,alimentos_bebidas,1,1,3.6990772790903823,3.6990772790903823
SP,automotivo,4,4,6.635867812428997,5.249573451309106
SP,bebes,1,1,4.581287245524759,4.581287245524759
SP,beleza_saude,1,1,3.653770277000368,3.653770277000368
SP,cama_mesa_banho,3,3,5.621306252831962,4.522693964163853
SP,casa_conforto,2,2,6.0745181022432675,5.381370921683322
SP,papelaria,2,2,5.7559004289183076,5.062753248358362
SP,telefonia,1,1,4.829912458665998,4.829912458665998
SP,informatica_acessorios,1,1,3.2782761681496484,3.2782761681496484
SP,telefonia,1,2,3.8577779905757503,3.164630810015805
SP,Unknown,2,2,4.1089047135534305,3.415757532993485
SP,utilidades_domesticas,7,7,6.30364409116015,4.357733942104837
SP,utilidades_domesticas,1,1,3.806884687304841,3.806884687304841
SP,automotivo,5,5,6.6388687909813475,5.029430878547247
SP,cool_stuff,1,1,4.501918556177617,4.501918556177617
SP,utilidades_domesticas,3,3,5.139731867430666,4.041119578762556
SP,beleza_saude,13,14,6.347791930654598,3.70873460103934
SP,cama_mesa_banho,30,34,8.510802816394223,4.984442291778062
SP,casa_construcao,1,2,6.309372674866615,5.616225494306669
SP,fashion_bolsas_e_acessorios,1,1,3.663305202994506,3.663305202994506
SP,informatica_acessorios,1,1,5.417077702268879,5.417077702268879
SP,informatica_acessorios,2,2,4.834852314141884,4.141705133581938
SP,pet_shop,2,2,5.475584504594719,4.782437324034774
SP,esporte_lazer,6,7,6.917547181444606,4.971637032389293
SP,cama_mesa_banho,4,4,5.609032138110391,4.2227377769905
SP,construcao_ferramentas_jardim,2,3,6.457130657906903,5.358518369238793
SP,moveis_decoracao,1,2,4.957937505095806,4.264790324535862
SP,moveis_decoracao,2,2,4.494126887194767,3.8009797066348217
SP,bebidas,11,13,6.683723833606632,4.118774476145095
SP,beleza_saude,2,2,5.394808666736798,4.701661486176852
SP,eletrodomesticos,6,6,6.22297301475382,4.431213545525765
SP,esporte_lazer,1,1,4.451319461169831,4.451319461169831
SP,cama_mesa_banho,1,1,4.937275759741795,4.937275759741795
SP,livros_tecnicos,1,1,4.217888748313555,4.217888748313555
SP,moveis_decoracao,2,2,5.322180366812565,4.629033186252619
SP,alimentos_bebidas,1,1,3.775515760773483,3.775515760773483
SP,esporte_lazer,2,3,5.7416240320830765,4.6430117434149665
SP,Unknown,1,1,5.851541341730644,5.851541341730644
SP,Unknown,1,1,4.827513417131532,4.827513417131532
SP,automotivo,1,1,3.5522002551986827,3.5522002551986827
SP,beleza_saude,1,1,4.630252966355554,4.630252966355554
SP,beleza_saude,1,1,5.03102598374399,5.03102598374399
SP,beleza_saude,1,1,5.061074890854325,5.061074890854325
SP,esporte_lazer,14,16,7.527616457170929,4.755027734931148
SP,esporte_lazer,2,2,5.638461425200972,4.945314244641026
SP,esporte_lazer,1,1,5.058218380834414,5.058218380834414
SP,informatica_acessorios,13,18,6.942987278552718,4.052615520656554
SP,perfumaria,2,2,3.874943997186725,3.18179681662678
SP,perfumaria,2,2,5.838371640974157,5.145224460414211
SP,utilidades_domesticas,1,1,3.079613757534693,3.079613757534693
SP,artes,2,2,5.791091029706279,5.097943849146334
SP,beleza_saude,3,3,6.964078900035081,5.865466611366971
SP,brinquedos,1,1,5.2390980068880655,5.2390980068880655
SP,ferramentas_jardim,2,2,4.1082474673910925,3.4151002868311466
SP,relogios_presentes,1,1,5.161408849280577,5.161408849280577
SP,utilidades_domesticas,1,1,4.080414656688602,4.080414656688602
SP,esporte_lazer,4,4,5.9324838857477555,4.546189524627865
SP,moveis_decoracao,3,3,5.3603057638821054,4.261693475213995
SP,bebes,4,4,7.6818094090356634,6.295515047915773
SP,malas_acessorios,1,1,4.913463382343982,4.913463382343982
SP,beleza_saude,20,22,7.555858021373759,4.464815568015443
SP,beleza_saude,3,3,4.920126900574753,3.8215146119066437
SP,brinquedos,1,1,4.444414407108697,4.444414407108697
SP,cama_mesa_banho,1,1,4.635408369048701,4.635408369048701
SP,cama_mesa_banho,1,1,4.034240638152395,4.034240638152395
SP,cool_stuff,1,1,4.229749199228304,4.229749199228304
SP,eletronicos,1,1,6.068240385910031,6.068240385910031
SP,esporte_lazer,1,1,5.918705664523555,5.918705664523555
SP,esporte_lazer,1,1,3.6573887870225654,3.6573887870225654
SP,market_place,1,1,3.6046822953131805,3.6046822953131805
SP,moveis_decoracao,2,2,5.395217191287996,4.70207001072805
SP,moveis_decoracao,1,6,5.39153444825917,3.5997749790311153
SP,perfumaria,2,2,5.734505647299041,5.041358466739096
SP,perfumaria,13,13,6.836903538010186,4.271954180548649
SP,telefonia,1,1,2.6932749155200555,2.6932749155200555
SP,utilidades_domesticas,1,2,3.7537304264335525,3.060583245873607
SP,ferramentas_jardim,1,2,4.4937915980047025,3.8006444174447567
SP,automotivo,1,1,4.5652852522891765,4.5652852522891765
SP,beleza_saude,1,1,5.054141682405396,5.054141682405396
SP,pet_shop,1,1,4.3578620076745835,4.3578620076745835
SP,telefonia,1,1,4.160444363926624,4.160444363926624
SP,utilidades_domesticas,1,1,3.6635616461296463,3.6635616461296463
SP,automotivo,1,1,4.3891263717891045,4.3891263717891045
SP,beleza_saude,1,1,3.6788291182604347,3.6788291182604347
SP,beleza_saude,2,2,6.533817907278268,5.840670726718323
SP,cama_mesa_banho,1,1,3.205993199037187,3.205993199037187
SP,instrumentos_musicais,7,7,7.6149237009043365,5.669013551849023
SP,moveis_escritorio,1,1,4.745366816481375,4.745366816481375
SP,automotivo,2,2,5.014826498714724,4.321679318154779
SP,esporte_lazer,2,2,5.466413216078009,4.773266035518064
SP,esporte_lazer,1,1,5.0955277611142185,5.0955277611142185
SP,utilidades_domesticas,1,1,5.423671667700738,5.423671667700738
SP,esporte_lazer,1,2,5.9845909781648094,5.291443797604864
SP,informatica_acessorios,1,1,4.5529290741424004,4.5529290741424004
SP,beleza_saude,1,1,4.817778435386918,4.817778435386918
SP,Unknown,1,1,5.119728833343189,5.119728833343189
SP,casa_construcao,1,1,5.18329925496377,5.18329925496377
SP,casa_construcao,1,1,4.475858449507752,4.475858449507752
SP,fashion_bolsas_e_acessorios,1,1,5.658227072996699,5.658227072996699
SP,ferramentas_jardim,28,34,7.755467339290994,4.229106814674832
SP,moveis_quarto,2,2,6.030853515336354,5.337706334776408
SP,utilidades_domesticas,3,3,7.258489612383797,6.159877323715688
SP,bebes,2,2,4.802216138180428,4.109068957620483
SP,esporte_lazer,1,4,4.941642422609304,3.5553480614894135
SP,informatica_acessorios,4,6,6.8213582586913235,5.029598789463269
SP,informatica_acessorios,11,22,8.011514300469777,4.920471847111461
SP,informatica_acessorios,1,1,6.138461125842323,6.138461125842323
SP,moveis_decoracao,1,1,4.168214410788556,4.168214410788556
SP,telefonia,1,1,3.9464244321454784,3.9464244321454784
SP,Unknown,1,1,3.713815939403968,3.713815939403968
SP,Unknown,1,1,5.731073334892105,5.731073334892105
SP,audio,2,2,4.0138573113094145,3.3207101307494686
SP,audio,1,2,5.331461965140338,4.638314784580394
SP,automotivo,1,1,4.617493935676923,4.617493935676923
SP,automotivo,1,1,4.963543686562405,4.963543686562405
SP,automotivo,1,1,3.5579161895951237,3.5579161895951237
SP,automotivo,1,1,5.261082679937811,5.261082679937811
SP,automotivo,3,3,4.84960545143659,3.7509931627684803
SP,automotivo,2,2,6.74364685160754,6.050499671047596
SP,automotivo,1,1,5.153291594497779,5.153291594497779
SP,automotivo,1,1,5.074298432197873,5.074298432197873
SP,bebes,1,1,4.59066549978521,4.59066549978521
SP,bebes,1,1,6.610601827628055,6.610601827628055
SP,bebes,1,1,3.7309806301325716,3.7309806301325716
SP,bebes,1,1,3.932021691934835,3.932021691934835
SP,bebes,2,2,5.777961872830453,5.084814692270507
SP,bebes,1,1,7.0502005744647285,7.0502005744647285
SP,bebes,1,1,3.893859034800475,3.893859034800475
SP,bebes,3,3,5.911609321858518,4.812997033190408
SP,beleza_saude,1,1,4.605969866158656,4.605969866158656
SP,beleza_saude,2,2,7.194624521176892,6.501477340616947
SP,beleza_saude,1,1,5.343290732190768,5.343290732190768
SP,beleza_saude,1,1,5.746841964116648,5.746841964116648
SP,beleza_saude,1,1,5.01529110563245,5.01529110563245
SP,beleza_saude,1,1,4.226979720014808,4.226979720014808
SP,beleza_saude,1,1,3.9704805749997147,3.9704805749997147
SP,beleza_saude,2,2,4.302442155331039,3.609294974771094
SP,beleza_saude,1,2,4.102312731871278,3.4091655513113324
SP,beleza_saude,4,4,5.533112770602694,4.146818409482804
SP,beleza_saude,1,1,3.6041382256588457,3.6041382256588457
SP,beleza_saude,1,1,4.652721487846314,4.652721487846314
SP,beleza_saude,1,1,5.192401140956488,5.192401140956488
SP,brinquedos,1,1,5.7738370046065395,5.7738370046065395
SP,brinquedos,1,1,4.626246511590008,4.626246511590008
SP,brinquedos,1,1,5.778766253655311,5.778766253655311
SP,brinquedos,2,2,5.284928129429021,4.591780948869076
SP,brinquedos,1,1,5.512460535664947,5.512460535664947
SP,brinquedos,4,4,5.582518387163162,4.1962240260432715
SP,brinquedos,2,2,5.521620905063611,4.828473724503667
SP,brinquedos,1,1,4.764820003517629,4.764820003517629
SP,brinquedos,1,1,5.088521832753327,5.088521832753327
SP,brinquedos,3,3,5.5518737242704415,4.4532614356023315
SP,cama_mesa_banho,11,12,6.520061324359091,4.035154674571091
SP,cama_mesa_banho,10,12,7.3932507869957895,4.90834413720779
SP,cama_mesa_banho,4,5,6.299427073854908,4.689989161420807
SP,cama_mesa_banho,1,1,4.230185785133514,4.230185785133514
SP,cama_mesa_banho,4,4,6.259925573112651,4.873631211992761
SP,casa_construcao,1,1,4.535820107853298,4.535820107853298
SP,casa_construcao,3,3,5.691169936605357,4.592557647937248
SP,casa_construcao,1,1,5.765598543280663,5.765598543280663
SP,consoles_games,1,1,6.032006502420918,6.032006502420918
SP,consoles_games,1,1,5.224886088462154,5.224886088462154
SP,consoles_games,1,1,3.6888794541139363,3.6888794541139363
SP,consoles_games,1,1,4.5827200571505,4.5827200571505
SP,construcao_ferramentas_construcao,2,2,4.906977032485268,4.213829851925324
SP,construcao_ferramentas_iluminacao,2,2,6.328365263347262,5.635218082787317
SP,construcao_ferramentas_jardim,1,1,3.8920243589214563,3.8920243589214563
SP,cool_stuff,1,1,3.7123518102990785,3.7123518102990785
SP,cool_stuff,1,1,6.0341887313177605,6.0341887313177605
SP,cool_stuff,1,1,5.602967169417385,5.602967169417385
SP,cool_stuff,30,30,7.220242152852839,3.8190447711906836
SP,cool_stuff,16,16,7.860671050469547,5.088082328229765
SP,cool_stuff,4,4,4.545207844815408,3.158913483695518
SP,cool_stuff,1,1,6.769860093132304,6.769860093132304
SP,cool_stuff,1,1,3.8770173962293306,3.8770173962293306
SP,cool_stuff,1,1,5.173094221793959,5.173094221793959
SP,cool_stuff,2,2,4.727210811897116,4.034063631337171
SP,cool_stuff,5,5,6.849066282633458,5.239628370199357
SP,eletrodomesticos_2,1,2,4.74493212836325,4.051784947803305
SP,eletronicos,1,1,4.614625344758847,4.614625344758847
SP,eletronicos,6,10,7.061908815948171,4.759323722954125
SP,eletronicos,1,1,4.502915951949335,4.502915951949335
SP,eletronicos,1,1,3.7340917969354845,3.7340917969354845
SP,eletronicos,1,1,4.456089962973938,4.456089962973938
SP,eletronicos,1,1,4.286478926661966,4.286478926661966
SP,eletronicos,38,38,7.006713342614978,3.369127182888592
SP,eletroportateis,1,1,4.331916850188431,4.331916850188431
SP,eletroportateis,1,1,4.716711560720999,4.716711560720999
SP,esporte_lazer,1,1,4.518958489169026,4.518958489169026
SP,esporte_lazer,3,3,6.093140784138646,4.9945284954705365
SP,esporte_lazer,1,1,4.390738575275903,4.390738575275903
SP,esporte_lazer,6,6,6.918883134103188,5.127123664875133
SP,esporte_lazer,1,1,3.6778185067545115,3.6778185067545115
SP,esporte_lazer,1,1,4.663533429285006,4.663533429285006
SP,esporte_lazer,3,3,5.070726440306547,3.9721141516384373
SP,esporte_lazer,3,3,8.532081803909987,7.433469515241878
SP,esporte_lazer,1,1,3.45883716110857,3.45883716110857
SP,esporte_lazer,2,2,5.210196283152857,4.517049102592912
SP,esporte_lazer,3,3,6.486846529380119,5.38823424071201
SP,esporte_lazer,3,3,5.970419648512232,4.871807359844123
SP,esporte_lazer,2,2,5.379943435427982,4.686796254868036
SP,fashion_bolsas_e_acessorios,3,3,4.919834929769759,3.821222641101649
SP,fashion_bolsas_e_acessorios,3,3,5.229395921081615,4.130783632413505
SP,fashion_bolsas_e_acessorios,7,7,6.117127565103639,4.171217416048326
SP,fashion_bolsas_e_acessorios,1,1,3.2991646560970036,3.2991646560970036
SP,fashion_esporte,1,1,4.252344965204106,4.252344965204106
SP,ferramentas_jardim,1,1,3.2188758248682006,3.2188758248682006
SP,flores,1,2,4.977560986366827,4.2844138058068815
SP,informatica_acessorios,2,2,4.70564880455431,4.012501623994365
SP,informatica_acessorios,1,1,4.892001896985033,4.892001896985033
SP,informatica_acessorios,1,1,3.981922132807813,3.981922132807813
SP,informatica_acessorios,7,7,6.991581589026993,5.045671439971679
SP,informatica_acessorios,1,1,3.2088254890146994,3.2088254890146994
SP,informatica_acessorios,1,1,4.206333064170148,4.206333064170148
SP,instrumentos_musicais,3,3,5.746362922191319,4.647750633523209
SP,instrumentos_musicais,1,1,3.6200651381135764,3.6200651381135764
SP,instrumentos_musicais,1,1,3.7558369222388173,3.7558369222388173
SP,livros_interesse_geral,2,2,4.235554730773624,3.542407550213679
SP,livros_interesse_geral,1,1,4.409520198982804,4.409520198982804
SP,malas_acessorios,6,6,7.526146585237392,5.734387116009336
SP,malas_acessorios,4,4,6.235292689615024,4.848998328495134
SP,malas_acessorios,4,4,5.130371975698589,3.7440776145786985
SP,malas_acessorios,1,1,4.288402532641213,4.288402532641213
SP,malas_acessorios,1,1,4.998225274019575,4.998225274019575
SP,market_place,1,1,3.664842876285695,3.664842876285695
SP,moveis_colchao_e_estofado,3,3,5.904625882475441,4.806013593807332
SP,moveis_cozinha_area_de_servico_jantar_e_jardim,2,2,5.311727053457954,4.618579872898009
SP,moveis_decoracao,1,2,4.4286716424969255,3.73552446193698
SP,moveis_decoracao,1,1,6.948321240728799,6.948321240728799
SP,moveis_decoracao,36,39,8.175629213855414,4.512067567725768
SP,moveis_decoracao,1,1,4.073120925770474,4.073120925770474
SP,moveis_decoracao,1,1,4.484583222998974,4.484583222998974
SP,moveis_decoracao,1,4,6.140401659882353,4.754107298762462
