product_category_name,seller_id,seller_state,seller_city,week_start,total_orders,total_items,total_sales,avg_order_value
cama_mesa_banho,f7ccf836d21b2fb1de37564105216cc1,SP,ibitinga,2018-01-08 00:00:00.000,1,1,44.59,44.59
cama_mesa_banho,004c9cd9d87a3c30c522c48c4fc07416,SP,ibitinga,2018-01-08 00:00:00.000,2,2,270.54,135.27
cama_mesa_banho,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2018-01-08 00:00:00.000,5,5,465.88,93.176
cama_mesa_banho,d2374cbcbb3ca4ab1086534108cc3ab7,SP,ibitinga,2018-01-08 00:00:00.000,5,5,267.68,53.536
cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2018-01-08 00:00:00.000,23,26,4076.14,156.7746153846154
cama_mesa_banho,b39d7fe263ef469605dbb32608aee0af,SP,ibitinga,2018-01-08 00:00:00.000,1,1,186.72,186.72
casa_conforto,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2018-01-08 00:00:00.000,1,1,62.59,62.59
moveis_decoracao,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2018-01-08 00:00:00.000,2,3,229.63,76.54333333333334
moveis_decoracao,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2018-01-08 00:00:00.000,4,6,351.80999999999995,58.63499999999999
moveis_decoracao,391fc6631aebcf3004804e51b40bcf1e,SP,ibitinga,2018-01-08 00:00:00.000,5,6,516.93,86.15499999999999
utilidades_domesticas,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2018-01-08 00:00:00.000,2,2,76.75,38.375
construcao_ferramentas_construcao,53b0300ca793f9834cd69c0678d35ee8,SP,indaiatuba,2018-01-08 00:00:00.000,1,3,839.4000000000001,279.8
esporte_lazer,e89c4adbe7b1d0819dbb636e16461cf1,SP,indaiatuba,2018-01-08 00:00:00.000,1,1,179.6,179.6
perfumaria,e333046ce6517bd8bb510291d44f0130,SP,ipaussu,2018-01-08 00:00:00.000,1,1,125.52,125.52
utilidades_domesticas,e333046ce6517bd8bb510291d44f0130,SP,ipaussu,2018-01-08 00:00:00.000,1,1,109.0,109.0
brinquedos,0bae85eb84b9fb3bd773911e89288d54,SP,itajai,2018-01-08 00:00:00.000,2,2,108.72,54.36
utilidades_domesticas,0bae85eb84b9fb3bd773911e89288d54,SP,itajai,2018-01-08 00:00:00.000,1,1,66.1,66.1
eletroportateis,054694fa03fe82cec4b7551487331d74,SP,itajobi,2018-01-08 00:00:00.000,1,1,314.71,314.71
portateis_casa_forno_e_cafe,c9c7905cffc4ef9ff9f113554423e671,SP,itapecerica da serra,2018-01-08 00:00:00.000,1,1,385.13,385.13
informatica_acessorios,b4a476fbd28de64b1e347abf9089366a,SP,itapevi,2018-01-08 00:00:00.000,1,1,78.08,78.08
automotivo,c8b0e2b0a7095e5d8219575d5e7e1181,SP,itaquaquecetuba,2018-01-08 00:00:00.000,1,1,159.26000000000002,159.26000000000002
fashion_bolsas_e_acessorios,f4db9b37944bcb8873e6b456ee190bbf,SP,itaquaquecetuba,2018-01-08 00:00:00.000,1,1,212.99,212.99
moveis_escritorio,7c67e1448b00f6e969d365cea6b010ab,SP,itaquaquecetuba,2018-01-08 00:00:00.000,18,24,4299.53,179.1470833333333
moveis_escritorio,5058e8c1e82653974541e83690655b4a,SP,itaquaquecetuba,2018-01-08 00:00:00.000,2,3,748.97,249.65666666666667
moveis_sala,7c67e1448b00f6e969d365cea6b010ab,SP,itaquaquecetuba,2018-01-08 00:00:00.000,1,1,122.97,122.97
moveis_sala,5058e8c1e82653974541e83690655b4a,SP,itaquaquecetuba,2018-01-08 00:00:00.000,1,1,75.27,75.27
bebes,855668e0971d4dfd7bef1b6a4133b41b,SP,itatiba,2018-01-08 00:00:00.000,11,12,1670.2800000000002,139.19000000000003
cool_stuff,855668e0971d4dfd7bef1b6a4133b41b,SP,itatiba,2018-01-08 00:00:00.000,1,1,96.02,96.02
informatica_acessorios,ec8879960bd2221d5c32f8e12f7da711,SP,itatiba,2018-01-08 00:00:00.000,1,1,153.13,153.13
eletroportateis,4e7c18b98d84e05cbae3ff0ff03846c2,SP,jaboticabal,2018-01-08 00:00:00.000,2,2,126.97,63.485
Unknown,8648b1e89e9b349e32d3741b30ec737e,SP,jacarei,2018-01-08 00:00:00.000,1,1,74.94,74.94
construcao_ferramentas_construcao,8648b1e89e9b349e32d3741b30ec737e,SP,jacarei,2018-01-08 00:00:00.000,1,1,33.6,33.6
eletronicos,4e922959ae960d389249c378d1c939f5,SP,jacarei,2018-01-08 00:00:00.000,4,6,442.67,73.77833333333332
livros_interesse_geral,3d62f86afa7c73be2628a3be1423f5a0,SP,jacarei,2018-01-08 00:00:00.000,1,1,22.79,22.79
telefonia,4e922959ae960d389249c378d1c939f5,SP,jacarei,2018-01-08 00:00:00.000,1,1,100.34,100.34
utilidades_domesticas,994f04b3718c2bab35c2adfa8afecd2a,SP,jaguariuna,2018-01-08 00:00:00.000,4,4,336.63,84.1575
moveis_decoracao,3df020b72d3d44b3af9d110fa3940b65,SP,jales,2018-01-08 00:00:00.000,3,6,397.87,66.31166666666665
brinquedos,fec8cd45395b3cb0c2b173d7739706a1,SP,jambeiro,2018-01-08 00:00:00.000,1,1,340.13,340.13
automotivo,66dc1b1632bd6a3e508510c5b3492107,SP,jau,2018-01-08 00:00:00.000,1,2,110.0,55.0
esporte_lazer,4d6d651bd7684af3fffabd5f08d12e5a,SP,jau,2018-01-08 00:00:00.000,13,14,1924.75,137.48214285714286
Unknown,d32e3909cfb714fb2a6cb092c85b9c5f,SP,jundiai,2018-01-08 00:00:00.000,1,1,368.45,368.45
utilidades_domesticas,813348c996469b40f2e028d5429d3495,SP,jundiai,2018-01-08 00:00:00.000,2,2,132.15,66.075
utilidades_domesticas,d32e3909cfb714fb2a6cb092c85b9c5f,SP,jundiai,2018-01-08 00:00:00.000,1,1,524.0799999999999,524.0799999999999
Unknown,20a7efa9721046319bdde5d60b6b5365,SP,laguna,2018-01-08 00:00:00.000,1,4,421.12,105.28
Unknown,e5a3438891c0bfdb9394643f95273d8e,SP,limeira,2018-01-08 00:00:00.000,1,1,38.21,38.21
automotivo,1fdc574883ef3b33ad41562d93f3a74a,SP,limeira,2018-01-08 00:00:00.000,1,1,198.89,198.89
bebes,4b9750c8ad28220fe6702d4ecb7c898f,SP,limeira,2018-01-08 00:00:00.000,4,4,386.15,96.5375
casa_construcao,37dd29b36c458d82f74a953c40c43645,SP,limeira,2018-01-08 00:00:00.000,1,2,1206.34,603.17
fashion_bolsas_e_acessorios,e5a3438891c0bfdb9394643f95273d8e,SP,limeira,2018-01-08 00:00:00.000,7,7,333.95,47.707142857142856
moveis_decoracao,b499c00f28f4b7069ff6550af8c1348a,SP,limeira,2018-01-08 00:00:00.000,1,1,157.36,157.36
moveis_sala,b499c00f28f4b7069ff6550af8c1348a,SP,limeira,2018-01-08 00:00:00.000,1,1,75.16,75.16
pet_shop,729f06993dac8e860d4f02d7088ca48a,SP,limeira,2018-01-08 00:00:00.000,1,1,193.47,193.47
utilidades_domesticas,b33aaadd1a8891d2dfef0c4c3bdf0371,SP,limeira,2018-01-08 00:00:00.000,1,1,112.2,112.2
utilidades_domesticas,729f06993dac8e860d4f02d7088ca48a,SP,limeira,2018-01-08 00:00:00.000,1,1,443.51,443.51
utilidades_domesticas,0adac9fbd9a2b63cccaac4f8756c1ca8,SP,louveira,2018-01-08 00:00:00.000,1,1,204.25,204.25
casa_construcao,4a3ccda38b2129705f3fb522db62ca31,SP,marilia,2018-01-08 00:00:00.000,1,1,64.15,64.15
construcao_ferramentas_seguranca,4a3ccda38b2129705f3fb522db62ca31,SP,marilia,2018-01-08 00:00:00.000,1,1,209.05,209.05
brinquedos,0432ead42b6c8a0bdf68154add917fdf,SP,maua,2018-01-08 00:00:00.000,1,1,111.33,111.33
beleza_saude,729b2d09b2a0bdab221076327f13d050,SP,mineiros do tiete,2018-01-08 00:00:00.000,2,4,182.18,45.545
esporte_lazer,729b2d09b2a0bdab221076327f13d050,SP,mineiros do tiete,2018-01-08 00:00:00.000,1,1,36.15,36.15
cama_mesa_banho,9e6229250fedbe05838fef417b74e7fb,SP,mirandopolis,2018-01-08 00:00:00.000,1,1,201.65,201.65
brinquedos,2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,2018-01-08 00:00:00.000,1,1,92.8,92.8
cama_mesa_banho,7d456afc660226829370f3173d14520c,SP,mogi das cruzes,2018-01-08 00:00:00.000,1,1,48.72,48.72
moveis_decoracao,244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,mogi das cruzes,2018-01-08 00:00:00.000,1,1,130.0,130.0
papelaria,2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,2018-01-08 00:00:00.000,4,6,260.27,43.37833333333333
moveis_escritorio,17a053fcb14bd219540cbde0df490be0,SP,mogi guacu,2018-01-08 00:00:00.000,2,2,680.27,340.135
informatica_acessorios,714b9a1332840f257b49f476bea4e341,SP,monte alto,2018-01-08 00:00:00.000,2,2,557.64,278.82
alimentos_bebidas,5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,monteiro lobato,2018-01-08 00:00:00.000,1,1,40.41,40.41
automotivo,080199a181c46c657dc5aa235411be3b,SP,osasco,2018-01-08 00:00:00.000,4,4,761.94,190.485
bebes,3a734b715d333a2588a3d54a0c9b8746,SP,osasco,2018-01-08 00:00:00.000,1,1,97.64,97.64
beleza_saude,093805f8f2aeb63881444571e1f48f30,SP,osasco,2018-01-08 00:00:00.000,1,1,38.62,38.62
cama_mesa_banho,2528513dd95219a6013d4d05176e391a,SP,osasco,2018-01-08 00:00:00.000,3,3,276.25,92.08333333333331
casa_conforto,2528513dd95219a6013d4d05176e391a,SP,osasco,2018-01-08 00:00:00.000,2,2,434.64,217.32
papelaria,fe49ee029e61e789a1f3a5525f57ba8d,SP,osasco,2018-01-08 00:00:00.000,2,2,316.04999999999995,158.02499999999998
telefonia,3a734b715d333a2588a3d54a0c9b8746,SP,osasco,2018-01-08 00:00:00.000,1,1,125.2,125.2
informatica_acessorios,c990d6cf976a5718aaedc539f383ab88,SP,paulinia,2018-01-08 00:00:00.000,1,1,26.53,26.53
telefonia,c990d6cf976a5718aaedc539f383ab88,SP,paulinia,2018-01-08 00:00:00.000,1,2,47.36,23.68
Unknown,f593898ec748b7a8cb81fc04edafd98a,SP,pedreira,2018-01-08 00:00:00.000,2,2,60.88,30.44
utilidades_domesticas,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,pedreira,2018-01-08 00:00:00.000,7,7,546.56,78.08
utilidades_domesticas,febab0275244b9a49a623f0bd613ca2f,SP,pedreira,2018-01-08 00:00:00.000,1,1,45.01,45.01
automotivo,7142540dd4c91e2237acb7e911c4eba2,SP,penapolis,2018-01-08 00:00:00.000,5,5,764.2299999999999,152.84599999999998
cool_stuff,1b938a7ec6ac5061a66a3766e0e75f90,SP,penapolis,2018-01-08 00:00:00.000,1,1,90.19,90.19
utilidades_domesticas,f61c63d13f7cd800549d5acdd390ae72,SP,pilar do sul,2018-01-08 00:00:00.000,3,3,170.67000000000002,56.89000000000001
beleza_saude,da8622b14eb17ae2831f4ac5b9dab84a,SP,piracicaba,2018-01-08 00:00:00.000,13,14,571.23,40.80214285714286
cama_mesa_banho,da8622b14eb17ae2831f4ac5b9dab84a,SP,piracicaba,2018-01-08 00:00:00.000,30,34,4968.15,146.1220588235294
casa_construcao,48162d548f5b1b11b9d29d1e01f75a61,SP,piracicaba,2018-01-08 00:00:00.000,1,2,549.7,274.85
fashion_bolsas_e_acessorios,f45122a9ab94eb4f3f8953578bc0c560,SP,piracicaba,2018-01-08 00:00:00.000,1,1,38.99,38.99
informatica_acessorios,48162d548f5b1b11b9d29d1e01f75a61,SP,piracicaba,2018-01-08 00:00:00.000,1,1,225.22,225.22
informatica_acessorios,be8e909810184b9b19e886129149d8e5,SP,piracicaba,2018-01-08 00:00:00.000,2,2,125.82,62.91
pet_shop,f45122a9ab94eb4f3f8953578bc0c560,SP,piracicaba,2018-01-08 00:00:00.000,2,2,238.79,119.395
esporte_lazer,8f2ce03f928b567e3d56181ae20ae952,SP,pirituba,2018-01-08 00:00:00.000,6,7,1009.84,144.26285714285714
cama_mesa_banho,259f7b5e6e482c230e5bfaa670b6bb8f,SP,poa,2018-01-08 00:00:00.000,4,4,272.88,68.22
construcao_ferramentas_jardim,d51e0a403fe2e689ece6c73359d96e12,SP,pompeia,2018-01-08 00:00:00.000,2,3,637.23,212.41
moveis_decoracao,2a261b5b644fa05f4f2700eb93544f2c,SP,porto ferreira,2018-01-08 00:00:00.000,1,2,142.3,71.15
moveis_decoracao,23613d49c3ac2bd302259e55c06c050c,SP,porto ferreira,2018-01-08 00:00:00.000,2,2,89.49,44.745
bebidas,e9779976487b77c6d4ac45f75ec7afe9,SP,praia grande,2018-01-08 00:00:00.000,11,13,799.2900000000001,61.48384615384616
beleza_saude,e9779976487b77c6d4ac45f75ec7afe9,SP,praia grande,2018-01-08 00:00:00.000,2,2,220.26,110.13
eletrodomesticos,d91fb3b7d041e83b64a00a3edfb37e4f,SP,praia grande,2018-01-08 00:00:00.000,6,6,504.2000000000001,84.03333333333335
esporte_lazer,e9779976487b77c6d4ac45f75ec7afe9,SP,praia grande,2018-01-08 00:00:00.000,1,1,85.74,85.74
cama_mesa_banho,e4ebd3f87bf70440014f07ddda7fbe03,SP,presidente epitacio,2018-01-08 00:00:00.000,1,1,139.39,139.39
livros_tecnicos,0ffa40d54288e4f3499b8780dd0f144f,SP,presidente prudente,2018-01-08 00:00:00.000,1,1,67.89,67.89
moveis_decoracao,6c7d50c24b3ccd2fd83b44d8bb34e073,SP,presidente prudente,2018-01-08 00:00:00.000,2,2,204.83,102.415
alimentos_bebidas,751bdc4d83a466c7206cd42e8f426b03,SP,ribeirao pires,2018-01-08 00:00:00.000,1,1,43.62,43.62
esporte_lazer,751bdc4d83a466c7206cd42e8f426b03,SP,ribeirao pires,2018-01-08 00:00:00.000,2,3,311.57,103.85666666666668
Unknown,ac51cac5e20d69ff485a54746488ef48,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,347.77,347.77
Unknown,897060da8b9a21f655304d50fd935913,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,124.9,124.9
automotivo,897060da8b9a21f655304d50fd935913,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,34.89,34.89
beleza_saude,b17b679f4f5ce2e03ce6968c62648246,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,102.54,102.54
beleza_saude,431af27f296bc6519d890aa5a05fdb11,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,153.09,153.09
beleza_saude,11bfa66332777660bd0640ee84d47006,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,157.76,157.76
esporte_lazer,218d46b86c1881d022bce9c68a7d4b15,SP,ribeirao preto,2018-01-08 00:00:00.000,14,16,1858.67,116.166875
esporte_lazer,cd68562d3f44870c08922d380acae552,SP,ribeirao preto,2018-01-08 00:00:00.000,2,2,281.03000000000003,140.515
esporte_lazer,a36b125ac6d5fdbc7f50de85c9157bdc,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,157.31,157.31
informatica_acessorios,897060da8b9a21f655304d50fd935913,SP,ribeirao preto,2018-01-08 00:00:00.000,13,18,1035.86,57.54777777777778
perfumaria,11bfa66332777660bd0640ee84d47006,SP,ribeirao preto,2018-01-08 00:00:00.000,2,2,48.18,24.09
perfumaria,cd68562d3f44870c08922d380acae552,SP,ribeirao preto,2018-01-08 00:00:00.000,2,2,343.22,171.61
utilidades_domesticas,57c764b4a836300be881e2ff86e449f9,SP,ribeirao preto,2018-01-08 00:00:00.000,1,1,21.75,21.75
artes,c31eff8334d6b3047ed34bebd4d62c36,SP,salto,2018-01-08 00:00:00.000,2,2,327.37,163.685
beleza_saude,900ba814c251a692506d7834c1218441,SP,salto,2018-01-08 00:00:00.000,3,3,1057.94,352.6466666666667
brinquedos,f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,2018-01-08 00:00:00.000,1,1,188.5,188.5
ferramentas_jardim,f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,2018-01-08 00:00:00.000,2,2,60.84,30.42
relogios_presentes,f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,2018-01-08 00:00:00.000,1,1,174.41,174.41
utilidades_domesticas,f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,2018-01-08 00:00:00.000,1,1,59.17,59.17
esporte_lazer,54a1852d1b8f10312c55e906355666ee,SP,santa barbara d'oeste,2018-01-08 00:00:00.000,4,4,377.09,94.2725
moveis_decoracao,30a2f535bb48308f991d0b9ad4a8c4bb,SP,santa barbara d'oeste,2018-01-08 00:00:00.000,3,3,212.79,70.93
bebes,5dceca129747e92ff8ef7a997dc4f8ca,SP,santa barbara d´oeste,2018-01-08 00:00:00.000,4,4,2168.54,542.135
malas_acessorios,5dceca129747e92ff8ef7a997dc4f8ca,SP,santa barbara d´oeste,2018-01-08 00:00:00.000,1,1,136.11,136.11
beleza_saude,cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,2018-01-08 00:00:00.000,20,22,1911.91,86.90499999999999
beleza_saude,2a61c271b1ac763450d846849783e922,SP,santo andre,2018-01-08 00:00:00.000,3,3,137.02,45.67333333333334
brinquedos,42ef3192a9ff87a22d1867b74b3ee205,SP,santo andre,2018-01-08 00:00:00.000,1,1,85.15,85.15
cama_mesa_banho,c7fdb77fdbff3c41981bc52f787e959e,SP,santo andre,2018-01-08 00:00:00.000,1,1,103.07,103.07
cama_mesa_banho,41b39e28db005d9731d9d485a83b4c38,SP,santo andre,2018-01-08 00:00:00.000,1,1,56.5,56.5
cool_stuff,2a61c271b1ac763450d846849783e922,SP,santo andre,2018-01-08 00:00:00.000,1,1,68.7,68.7
eletronicos,6288c69c4ce638e59925e59193f98b16,SP,santo andre,2018-01-08 00:00:00.000,1,1,431.92,431.92
esporte_lazer,14d7985702e72162bbf13b6beb74ab2b,SP,santo andre,2018-01-08 00:00:00.000,1,1,371.93,371.93
esporte_lazer,bc47d5d1490df2b36add65d733eafaba,SP,santo andre,2018-01-08 00:00:00.000,1,1,38.760000000000005,38.760000000000005
market_place,aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,2018-01-08 00:00:00.000,1,1,36.77,36.77
moveis_decoracao,ff063b022a9a0aab91bad2c9088760b7,SP,santo andre,2018-01-08 00:00:00.000,2,2,220.35,110.175
moveis_decoracao,41b39e28db005d9731d9d485a83b4c38,SP,santo andre,2018-01-08 00:00:00.000,1,6,219.54,36.59
perfumaria,058fd0aa2bfdb2274e05e1ae971dabb6,SP,santo andre,2018-01-08 00:00:00.000,2,2,309.36,154.68
perfumaria,cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,2018-01-08 00:00:00.000,13,13,931.6,71.66153846153847
telefonia,cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,2018-01-08 00:00:00.000,1,1,14.78,14.78
utilidades_domesticas,b6d44737c043328708f6749c2dbe50bd,SP,santo andre,2018-01-08 00:00:00.000,1,2,42.68,21.34
ferramentas_jardim,f97e2b0650c2068227e1d366140eb62f,SP,santo antonio de posse,2018-01-08 00:00:00.000,1,2,89.46000000000001,44.73
automotivo,13f57c12a00ed4610db646b913a7f5c6,SP,santos,2018-01-08 00:00:00.000,1,1,96.09,96.09
beleza_saude,6ec1a01e866584bb679eb9b098345919,SP,santos,2018-01-08 00:00:00.000,1,1,156.67,156.67
pet_shop,e067ad2c1c0b48758eb1b5228bcf7a68,SP,santos,2018-01-08 00:00:00.000,1,1,78.09,78.09
telefonia,0db783cfcd3b73998abc6e10e59a102f,SP,santos,2018-01-08 00:00:00.000,1,1,64.1,64.1
utilidades_domesticas,b76a1f8356322f12529c37b67d5c96c2,SP,santos,2018-01-08 00:00:00.000,1,1,39.0,39.0
automotivo,116ccb1a1604bc88e4d234a8c23f33de,SP,sao bernardo do campo,2018-01-08 00:00:00.000,1,1,80.57,80.57
beleza_saude,92d14edfb62ee5ae7fdff70b0f4e7233,SP,sao bernardo do campo,2018-01-08 00:00:00.000,1,1,39.6,39.6
beleza_saude,f7ba60f8c3f99e7ee4042fdef03b70c4,SP,sao bernardo do campo,2018-01-08 00:00:00.000,2,2,688.02,344.01
cama_mesa_banho,4200ddf1967c5e41e48db62bc6d4b5ac,SP,sao bernardo do campo,2018-01-08 00:00:00.000,1,1,24.68,24.68
instrumentos_musicais,f5a590cf36251cf1162ea35bef76fe84,SP,sao bernardo do campo,2018-01-08 00:00:00.000,7,7,2028.24,289.74857142857144
moveis_escritorio,b8555308bfdb4ca1ed54325a58da9a97,SP,sao bernardo do campo,2018-01-08 00:00:00.000,1,1,115.05,115.05
automotivo,d97df38225e5abadaff1e72cb72b823c,SP,sao caetano do sul,2018-01-08 00:00:00.000,2,2,150.63,75.315
esporte_lazer,2089a6d640999f9b9141ac719b2af596,SP,sao carlos,2018-01-08 00:00:00.000,2,2,236.61,118.305
esporte_lazer,81336a0f57a33776419727a300249e90,SP,sao carlos,2018-01-08 00:00:00.000,1,1,163.29000000000002,163.29000000000002
utilidades_domesticas,73da1880b39c71de2b262bc7720c1494,SP,sao carlos,2018-01-08 00:00:00.000,1,1,226.71,226.71
esporte_lazer,6d803cb79cc31c41c4c789a75933b3c7,SP,sao joaquim da barra,2018-01-08 00:00:00.000,1,2,397.26,198.63
informatica_acessorios,4324dd16853115efb0fd9d0d131ba6f4,SP,sao jose do rio pardo,2018-01-08 00:00:00.000,1,1,94.91,94.91
beleza_saude,28fb0829fd777877cdc350d25cb5bd5b,SP,sao jose do rio pret,2018-01-08 00:00:00.000,1,1,123.69,123.69
Unknown,14ee35374a7876217954b5fa08e50463,SP,sao jose do rio preto,2018-01-08 00:00:00.000,1,1,167.29,167.29
casa_construcao,575df70bde3f9f2b30bf8d2e9910d725,SP,sao jose do rio preto,2018-01-08 00:00:00.000,1,1,178.27,178.27
casa_construcao,a369d693961cb93b61ca2cc518872a85,SP,sao jose do rio preto,2018-01-08 00:00:00.000,1,1,87.87,87.87
fashion_bolsas_e_acessorios,b372ee768ed69e46ca8cdbd267aa7a38,SP,sao jose do rio preto,2018-01-08 00:00:00.000,1,1,286.64,286.64
ferramentas_jardim,1f50f920176fa81dab994f9023523100,SP,sao jose do rio preto,2018-01-08 00:00:00.000,28,34,2334.3,68.65588235294116
moveis_quarto,3ade81dab5a172b88e1871c28ae05260,SP,sao jose do rio preto,2018-01-08 00:00:00.000,2,2,416.07,208.035
utilidades_domesticas,a2e874074c877c5a05abae80ad6e488f,SP,sao jose do rio preto,2018-01-08 00:00:00.000,3,3,1420.11,473.37000000000006
bebes,8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,2018-01-08 00:00:00.000,2,2,121.78,60.89
esporte_lazer,8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,2018-01-08 00:00:00.000,1,4,140.0,35.0
informatica_acessorios,9c0e69c7bf2619675bbadf47b43f655a,SP,sao jose dos campos,2018-01-08 00:00:00.000,4,6,917.23,152.87166666666667
informatica_acessorios,8e6d7754bc7e0f22c96d255ebda59eba,SP,sao jose dos campos,2018-01-08 00:00:00.000,11,22,3015.48,137.06727272727272
informatica_acessorios,5b8154610ebb21fb90eb587365e673df,SP,sao jose dos campos,2018-01-08 00:00:00.000,1,1,463.34,463.34
moveis_decoracao,8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,2018-01-08 00:00:00.000,1,1,64.60000000000001,64.60000000000001
telefonia,8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,2018-01-08 00:00:00.000,1,1,51.75,51.75
Unknown,2a7dc43cecabf23403078e2188437d1d,SP,sao paulo,2018-01-08 00:00:00.000,1,1,41.01,41.01
Unknown,f7496d659ca9fdaf323c0aae84176632,SP,sao paulo,2018-01-08 00:00:00.000,1,1,308.29999999999995,308.29999999999995
audio,7040e82f899a04d1b434b795a43b4617,SP,sao paulo,2018-01-08 00:00:00.000,2,2,55.36,27.68
audio,6560211a19b47992c3666cc44a7e94c0,SP,sao paulo,2018-01-08 00:00:00.000,1,2,206.74,103.37
automotivo,3a1a1fec38dd360f15fc912e821e169d,SP,sao paulo,2018-01-08 00:00:00.000,1,1,101.24,101.24
automotivo,b87a7ea0c30fad2dd6781b74a0064859,SP,sao paulo,2018-01-08 00:00:00.000,1,1,143.1,143.1
automotivo,39d54ff918774174706fb065d7f9dc07,SP,sao paulo,2018-01-08 00:00:00.000,1,1,35.09,35.09
automotivo,60562ab00b8054280520d390c8c0045c,SP,sao paulo,2018-01-08 00:00:00.000,1,1,192.69,192.69
automotivo,b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,sao paulo,2018-01-08 00:00:00.000,3,3,127.69,42.56333333333333
automotivo,fe26f3ecb51a15e6d8335cd92da42562,SP,sao paulo,2018-01-08 00:00:00.000,2,2,848.6500000000001,424.3250000000001
automotivo,f12ff17ad8bbf01ec5c33b17e506649b,SP,sao paulo,2018-01-08 00:00:00.000,1,1,173.0,173.0
automotivo,9dd459b29a14bf89d47183cf2cd0e4c7,SP,sao paulo,2018-01-08 00:00:00.000,1,1,159.86,159.86
bebes,a420f60ff1aa9acc80d0e42959f2b313,SP,sao paulo,2018-01-08 00:00:00.000,1,1,98.56,98.56
bebes,eb3071b9f0b0ddaa2df5ea130f09f26b,SP,sao paulo,2018-01-08 00:00:00.000,1,1,742.93,742.93
bebes,7a67c85e85bb2ce8582c35f2203ad736,SP,sao paulo,2018-01-08 00:00:00.000,1,1,41.72,41.72
bebes,bbad7e518d7af88a0897397ffdca1979,SP,sao paulo,2018-01-08 00:00:00.000,1,1,51.01,51.01
bebes,834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,2018-01-08 00:00:00.000,2,2,323.1,161.54999999999998
bebes,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,sao paulo,2018-01-08 00:00:00.000,1,1,1153.09,1153.09
bebes,25e6ffe976bd75618accfe16cefcbd0d,SP,sao paulo,2018-01-08 00:00:00.000,1,1,49.1,49.1
bebes,c6bda72e4dbf5c5866b13cb1810c6d03,SP,sao paulo,2018-01-08 00:00:00.000,3,3,369.3,123.1
beleza_saude,d9e7e7778b32987280a6f2cb9a39c57d,SP,sao paulo,2018-01-08 00:00:00.000,1,1,100.08,100.08
beleza_saude,bba3293d6f5d5af2f415e004e8b93ae3,SP,sao paulo,2018-01-08 00:00:00.000,2,2,1332.25,666.125
beleza_saude,59fb871bf6f4522a87ba567b42dafecf,SP,sao paulo,2018-01-08 00:00:00.000,1,1,209.2,209.2
beleza_saude,e5a38146df062edaf55c38afa99e42dc,SP,sao paulo,2018-01-08 00:00:00.000,1,1,313.2,313.2
beleza_saude,2b03ac196f5ed62ac483960fe0fa3b65,SP,sao paulo,2018-01-08 00:00:00.000,1,1,150.7,150.7
beleza_saude,dbd66278cbfe1aa1000f90a217ca4695,SP,sao paulo,2018-01-08 00:00:00.000,1,1,68.50999999999999,68.50999999999999
beleza_saude,2e1a7d075abe038c1b2743005fe42ff1,SP,sao paulo,2018-01-08 00:00:00.000,1,1,53.01,53.01
beleza_saude,4371b634e0efc0e22b09b52907d9d469,SP,sao paulo,2018-01-08 00:00:00.000,2,2,73.88,36.94
beleza_saude,5f1dc28029d2c244352a68107ec2b542,SP,sao paulo,2018-01-08 00:00:00.000,1,2,60.48,30.24
beleza_saude,2e1c9f22be269ef4643f826c9e650a52,SP,sao paulo,2018-01-08 00:00:00.000,4,4,252.93,63.2325
beleza_saude,42b729f859728f5079499127a9c2ef37,SP,sao paulo,2018-01-08 00:00:00.000,1,1,36.75,36.75
